,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
47,23926.1984374,183.86031340371235,24119.832421799998,707.8156821126046
48,23800.5203124,186.0579558527577,24011.4542972,712.3077013706558
49,23688.2707032,187.90169375050218,23918.1390626,717.565239502239
50,23588.5148438,190.22300068922755,23838.441015800003,721.6623540141634
51,23501.3683594,191.3864105479191,23768.9160156,726.8796844341127
52,23422.9042968,193.16499870079548,23709.225,730.938754178277
53,23353.520703,196.03582982258652,23658.5058592,734.3021177483139
54,23290.738672,197.0757677240744,23614.149609199998,738.7861319888714
55,23235.6242188,198.23574879536002,23577.6925782,741.5228067266423
56,23184.402734199997,199.1937010654605,23544.8371094,745.2570717619138
57,23137.8386718,199.2437886346487,23516.6375,749.4610191663883
58,23094.572655999997,200.4231370573564,23491.9734376,752.2155550741973
59,23055.3832032,200.13273023445817,23470.451562399998,755.2721994187386
60,23018.4707032,201.23350878457222,23451.1085938,758.1237730472855
61,22985.1558594,201.0147129990801,23434.5320312,761.5858129013942
62,22954.263281,201.25503845168993,23420.5984374,764.3256472299161
63,22924.0777344,201.97900009794162,23407.4382812,767.3769577208124
64,22896.2808594,202.82832651390228,23396.3089844,770.2414792867996
65,22868.9171874,202.209230972592,23385.7429688,773.2094534269645
66,22843.0722656,203.80362559207632,23376.1199218,775.0309189142394
67,22819.1789064,204.52540683174874,23368.1089844,778.2819468415212
68,22795.0124998,204.62055950418343,23360.3035156,781.0420961798342
69,22772.5914062,204.960661996929,23354.117577999998,782.5155431690105
70,22750.9144532,205.50899770556686,23348.108593599998,784.2420070764699
71,22730.5570314,205.89427083523836,23342.321875,785.3089931057976
72,22710.2753906,206.34552507086946,23337.5371092,787.2001466699854
73,22690.584374799997,206.26878353707514,23332.923828,788.396347138345
74,22671.2441406,206.41253483072057,23328.974218800002,788.883645127232
75,22652.4414062,206.83312432564307,23324.5722658,791.1622131606845
76,22633.682031199998,207.09692956322007,23321.356641,792.568764919637
77,22615.1183594,207.46765737663472,23317.4855468,794.9156239001728
78,22598.817968800002,207.08489693192988,23315.0648438,796.1554049006727
79,22582.9007814,207.20163733993564,23312.7265624,796.9668319519184
80,22567.1898434,207.02812593697362,23310.6070312,797.7397155142963
81,22551.341797,207.8507356761184,23309.0613282,798.1166201782213
82,22535.6019532,207.93228119521402,23307.046093799996,799.2240945643189
83,22520.0984376,207.85324824380882,23305.557031199998,799.991311335118
84,22506.135547200003,208.15263474881175,23303.9425782,800.8306370743234
85,22491.9,208.46996621124018,23302.389062399998,802.4898862701779
86,22477.3453124,209.4553421571018,23301.1218748,803.059157371284
87,22462.714453200002,209.0159885788755,23299.8117188,803.4225984576785
88,22448.4000002,208.99608767026177,23299.1355468,802.9381378998368
89,22435.1289064,209.09740103015264,23298.355859199997,804.1174012512175
90,22422.058203,208.63916460791623,23297.06875,804.8900276218667
91,22409.2449218,208.8043629449372,23296.1023436,806.0970838443269
92,22395.842968599998,208.88240086389777,23295.3742188,806.5719870582966
