,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
63,30497.3613282,170.57039485872792,30490.9738282,673.9915111138342
64,30495.329687600002,170.566894847386,30488.9207032,674.0277487757869
65,30493.066406000005,170.56883446152037,30486.717187399998,674.0315872241719
66,30490.689843599997,170.58797857724724,30484.341406400003,674.0506926619202
67,30488.1339846,170.58000298884753,30481.7492188,674.0795918158594
68,30485.3972656,170.58848355794777,30478.9871094,674.1123040481759
69,30482.3933592,170.60747410281672,30476.005468800002,674.1324100225811
70,30479.155469,170.61655702439595,30472.773047000002,674.1825983427951
71,30475.7035158,170.61847550166087,30469.3015624,674.2134151252045
72,30471.8910156,170.63524005072233,30465.521093800002,674.2616881127362
73,30467.8644532,170.64513759781912,30461.4785156,674.3039868285613
74,30463.5382814,170.66748046610815,30457.110937600002,674.3707428037279
75,30458.885156199998,170.68216494135717,30452.4195312,674.3963984489553
76,30453.7957032,170.68214144559278,30447.3640626,674.4540256842746
77,30448.3640624,170.69123251243025,30441.901953200002,674.5083061024679
78,30442.496875200002,170.7141678852651,30436.034374799998,674.5815255719796
79,30436.180077999998,170.71582960188763,30429.7113282,674.6620615681551
80,30429.3609374,170.75714079381927,30422.911718800002,674.7317078763406
81,30422.0375,170.7718725406756,30415.5976564,674.7954037194336
82,30414.1796876,170.80626624631628,30407.7308594,674.8749718904095
83,30405.6703126,170.8320055144609,30399.2636718,674.9659731264817
84,30396.6375,170.84969739892173,30390.1433594,675.0776362148953
85,30386.8953124,170.86654520774078,30380.3664064,675.1660389877386
86,30376.36875,170.8898521150529,30369.862109600002,675.264959152443
87,30365.096093599997,170.90962036671132,30358.576172,675.3903316373996
88,30352.975390800002,170.9443509795831,30346.45625,675.4987245476316
89,30339.994531199998,170.9791896883698,30333.4820312,675.6559876889542
90,30326.0703126,171.03818104701173,30319.532422,675.7772173203153
91,30311.1203128,171.04082390432671,30304.6085938,675.9156696559837
92,30295.166406199998,171.09336755057353,30288.6058594,676.0704716113447
93,30277.963281199998,171.12967393657166,30271.464453200002,676.2283176352795
94,30259.592187399998,171.175033274527,30253.1160156,676.4048081942169
95,30239.9933594,171.2250113155025,30233.5015624,676.5752963600168
96,30218.949609199997,171.26407833858516,30212.5320312,676.7813702867694
97,30196.5578124,171.2846494437307,30190.115625,676.9895323605687
98,30172.619530999997,171.3432809597413,30166.230078,677.1916426824746
99,30147.0222656,171.39949820756806,30140.719140399997,677.3907190401032
