,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
63,30497.363671799998,170.56913725437332,30490.974999799997,673.9896828694255
64,30495.326562399998,170.56620628653047,30488.921484600003,674.0276448064346
65,30493.064843599997,170.5684844931658,30486.715234199997,674.0358157184178
66,30490.688672,170.58812725432753,30484.339844000002,674.0508315899123
67,30488.1335936,170.57892261614677,30481.748047200002,674.0798673932891
68,30485.394921799998,170.588537190385,30478.9894534,674.112719901686
69,30482.3894532,170.60656619300838,30476.004297,674.1324820268593
70,30479.1523438,170.6174823064744,30472.7738282,674.184053949665
71,30475.698828,170.61934766197913,30469.3023436,674.213979228966
72,30471.8874998,170.63925794878725,30465.5191406,674.265532596225
73,30467.8574218,170.64449118069857,30461.478905999997,674.3063979097653
74,30463.5320312,170.66550767606884,30457.1070312,674.3740054314221
75,30458.873828,170.68009681481857,30452.422656400002,674.405913896772
76,30453.7890624,170.68290068781837,30447.3609374,674.460571397344
77,30448.3496092,170.6844632643782,30441.895703,674.5078541727735
78,30442.4843752,170.71491532632487,30436.0296876,674.5864999646093
79,30436.1667968,170.7224827554467,30429.706640400003,674.6593057550083
80,30429.337109599997,170.7587017608113,30422.8992188,674.7355314274663
81,30422.0121094,170.77042551065318,30415.590625,674.8031821634924
82,30414.146093800002,170.81024898519883,30407.721875,674.8872957643392
83,30405.6265624,170.8358925425084,30399.2414062,674.9731231324987
84,30396.5839842,170.85430532931076,30390.123047,675.0856502254093
85,30386.8375,170.87212181134242,30380.3308594,675.1783197294454
86,30376.3058594,170.88976412968782,30369.830468599997,675.2738998727692
87,30365.0382812,170.91391549691593,30358.551953,675.410504122158
88,30352.907031400002,170.95137977449372,30346.4199218,675.5187726085331
89,30339.9210938,170.98314700594614,30333.4335938,675.6747135796719
90,30325.9734376,171.033693058201,30319.471875,675.8030214830522
91,30311.000781400002,171.0509859447761,30304.534375,675.9537528853888
92,30295.0371094,171.0808583566585,30288.511328,676.1092714412048
93,30277.7949218,171.12811385601304,30271.3601562,676.2687841534249
94,30259.4191406,171.16364953137077,30252.9953124,676.4538039114384
95,30239.778125,171.20480711810688,30233.3523436,676.6425898382339
96,30218.733593599998,171.2645518257988,30212.3589844,676.8340615785056
97,30196.2808594,171.31637034865514,30189.9289062,677.0265177854162
98,30172.3378906,171.37242333390464,30165.9953124,677.2663036807841
99,30146.7253906,171.43016719871574,30140.4558594,677.4444983917439
100,30119.471093599997,171.51465871756736,30113.2097656,677.6638275814428
101,30090.366015800002,171.62046623078047,30084.1894532,677.8854279857319
102,30059.4023436,171.62983696255307,30053.299218599997,678.130064425803
103,30026.392578,171.71432174329453,30020.4316404,678.4016812598404
104,29991.4414062,171.79721005692417,29985.5171874,678.6655694070798
105,29954.174609599995,171.8456251515291,29948.4582032,679.0062240604163
106,29914.8046874,171.89959635623592,29909.1691406,679.2928127930252
107,29873.0027342,171.91987575428556,29867.5480468,679.6409022078973
108,29828.798437600002,171.98106243550967,29823.485156000002,679.9765116818041
109,29781.9003906,172.09725953558933,29776.807031199998,680.2425344277565
110,29732.3445312,172.20269223598476,29727.5074218,680.5338746692735
111,29680.2109376,172.3398833627137,29675.6515624,680.8211910727811
112,29625.221874799998,172.43914659632645,29620.9292968,681.1070069051157
113,29567.3890626,172.43733679583212,29563.4023438,681.5410581260456
114,29506.558203399996,172.4771691539726,29502.8730468,681.8954825877163
115,29442.7023438,172.6038257115205,29439.357422,682.1538451227984
116,29375.7007812,172.7012444255462,29372.7472656,682.434443577005
117,29305.511328,172.91261904421677,29302.9535158,682.6217014740331
118,29232.139844,172.77351589184156,29230.0765626,683.1650339491313
119,29155.5628906,173.02599257367658,29153.905078,683.2744494980847
120,29075.853906599998,172.93110981084652,29074.773827999998,683.7546664421442
121,28992.75625,172.99839120945884,28992.2214842,684.0152081863394
122,28906.1921874,172.93851139911735,28906.29375,684.3883091365672
123,28816.5070312,172.90465762387356,28817.246875,684.6935924955466
124,28723.4523438,172.7948979300343,28724.9394532,685.0533455000262
125,28627.5757812,172.29558057413172,28629.936328399996,685.7479139964508
126,28527.7839842,172.3446951899077,28530.9863282,685.9127331095945
127,28425.3496094,172.9492369704193,28429.5984374,685.4036916872194
128,28320.13125,172.39087711579276,28325.4972656,686.0746159410919
129,28212.5265624,172.02588559888855,28219.0707032,686.4571076972287
130,28101.8843748,172.5926505699625,28109.7558594,685.9119403333492
131,27987.9324218,171.6030447557839,27997.177343800002,686.8586696915019
132,27872.392968599997,170.93533179267726,27883.188281400002,687.4723568842209
133,27753.476172000002,171.48294139853957,27765.85,686.6852100718143
134,27632.8964844,171.4271520446933,27646.88125,686.5194406858544
135,27511.3816406,171.34746186370143,27527.141797,686.3054723215774
136,27387.0195314,170.3764767942774,27404.6132814,686.9107032487955
137,27261.2082032,170.07094817404854,27280.7113282,686.8294753817285
138,27135.471484600002,170.06343365195346,27157.153125,686.4060707385628
139,27007.4855472,170.44415347762157,27031.58125,685.5160402129818
140,26879.2660156,169.09438317138617,26905.8507812,686.531141691721
141,26751.5765626,168.34773632472104,26780.6789064,686.9397201953016
142,26624.2628906,168.17292755974222,26656.0316408,686.9289224209275
143,26495.3976562,167.32831436525845,26529.876562600002,687.4465292650203
144,26368.365625,167.56649996509614,26405.829296600004,686.6917802292494
145,26243.010156199998,169.50475341352177,26283.5382814,684.3684431676688
146,26120.3359376,168.05998648693856,26164.1007812,685.4261177971159
147,25997.2910158,169.67874776678812,26044.367577999998,683.7190807987816
148,25876.264062399998,168.17137603350076,25926.640625,685.0409390935865
149,25756.6117188,168.29718151333182,25810.6546876,685.0518955142223
150,25640.1574218,166.6918306127415,25697.8921874,687.1121293919269
151,25526.7355468,166.80718918122676,25588.4335938,687.4596557582703
152,25416.8320312,167.1448070642832,25482.4101564,687.7313356977081
153,25310.029297,166.90499519479593,25379.749218599998,688.8783253607403
154,25204.89375,167.4788313603583,25278.8183594,689.8166605224678
155,25103.4296876,167.80810480611729,25181.7417968,690.7163196272232
156,25006.441015800003,169.7817381323431,25089.472265800003,690.2959094605266
157,24911.219921599997,170.86072361150366,24998.6167968,690.8366946458868
158,24821.321875200003,169.07669424670675,24912.954297,694.8114520390146
159,24735.3417968,168.46175517117615,24831.457031,697.6052580270963
160,24652.411328000002,169.4796535633692,24752.7597658,698.9458672559209
161,24573.690625,170.67425064458325,24679.2652344,700.1675296827923
162,24497.4890624,171.71962302619784,24607.7460936,701.8790685609065
163,24426.0937502,173.62676187553137,24540.9402344,702.5490023235603
164,24358.0937502,175.47023293507658,24477.096875,703.2172223142762
165,24292.355078,176.42432298863835,24415.7882812,705.6074095460268
166,24230.9429686,178.4496233615214,24359.349999799997,706.4116819541878
167,24172.735937600002,179.89875676724284,24305.5621094,708.4681180682004
168,24119.9441404,181.23946670058893,24256.666405999997,710.725000846826
169,24069.638672,183.41893951760522,24210.73125,711.3171428835084
170,24021.9859374,183.2605080230273,24166.7421876,714.8928436455789
171,23978.6261718,183.8843321394878,24127.2531252,717.4152991064026
172,23937.985156,184.85843746202548,24089.8621092,719.93205578001
173,23898.5335938,185.69445971160968,24053.6097658,722.7102163225092
174,23862.983203,187.0403170436953,24021.8246094,724.0838263291568
175,23828.2683594,188.6527090340709,23991.0664062,725.2904481668669
176,23796.478125,189.52971844904673,23962.7898436,727.3232623447385
177,23765.9906252,190.1601600004941,23935.9035156,730.4561641504422
178,23737.048828,190.24048290879117,23909.860937800004,733.0474703631199
179,23710.8667968,190.7754127454418,23886.903515399998,735.9377344994643
180,23685.7921874,192.50568888929635,23864.9214842,737.1213316079682
181,23662.0437498,191.6359797682099,23844.15,741.8208174890534
182,23640.9582032,192.68595258247024,23825.8746094,743.3810481934514
183,23620.452734600003,192.82568839322542,23807.829297,745.7722444296322
184,23601.373828,193.4269536892987,23791.795312399998,747.6708056441054
185,23582.3859374,194.38890956501987,23774.9257814,748.4173852463921
186,23565.422656400002,194.2717987010512,23760.4472654,751.2999031496356
187,23550.2191408,193.85861098039913,23747.3503906,754.1475193580571
188,23536.265625,194.00614798242773,23735.5492188,756.174192346474
189,23522.5773438,194.82103993722464,23724.4621094,757.3426011296564
190,23509.505468800002,194.59967775289562,23713.6503906,759.469279028923
191,23497.6722658,194.62131395448458,23704.2738282,761.1635829711921
192,23486.139062399998,194.04470248466842,23694.4457032,763.1780897967918
193,23476.2875002,193.98522554283622,23687.0589846,764.8993480947482
194,23467.123047,193.66824907407886,23680.3664064,766.7022018027402
195,23458.1406248,194.1398111898987,23673.2070312,766.299155959489
196,23449.83125,193.82190138827107,23666.9421874,767.5690782910415
197,23442.13125,193.30144843145612,23661.685156400003,768.6953271981909
198,23434.8519532,193.29219219253218,23656.627343599997,769.5471365070669
199,23428.3195312,193.02843292190775,23652.136328,770.7440369897794
200,23422.2472656,192.98281864848101,23648.0757812,771.5943203366941
201,23416.323047,193.35665479058804,23643.8125,771.7220001733921
202,23409.596484600002,194.0024973429747,23638.931250200003,771.587244894352
203,23404.214453,193.4692733413899,23635.490625,772.6043213470482
204,23398.9472656,193.6871678043477,23632.289452999998,772.7710235476545
205,23393.7472658,193.76809227397337,23629.0058596,773.70764511415
206,23388.2296876,194.08206521526202,23625.451172,774.2487134854862
207,23382.734375,194.0546325297309,23622.221484200003,774.7110182893869
208,23378.201172,193.4645413096931,23619.167578200002,775.8459470588881
209,23374.278515399998,193.52470777320391,23617.0648438,776.3307317673654
210,23370.1921874,193.6213265677741,23614.5917968,776.8053948186797
211,23365.9160156,193.6844189984095,23612.3621094,777.032485525551
212,23362.175,193.54394316727283,23609.8351564,777.9426872365618
213,23358.623437399998,193.9504899235018,23608.2183592,778.0320202736827
214,23354.7863282,193.64173862857118,23605.7792968,778.80843907588
215,23350.565624799998,193.30452773145052,23603.1902342,779.261534066554
216,23346.610156,192.83229603924258,23600.7976562,779.6640802050521
217,23343.0679686,192.92120302097473,23598.954296599997,779.7787400799891
218,23339.8539064,193.2829783840894,23597.282031400002,779.4194899698025
219,23336.1394532,193.4990132963142,23595.3054686,779.0515074858517
220,23333.311718599998,193.27764648470963,23593.9777344,779.3546245808777
221,23330.3210938,193.20212877499378,23592.8019532,779.5020740199867
222,23327.1230468,193.2105325667076,23591.407812600002,779.6095321566632
223,23323.961327999998,193.24392861717925,23589.697656,779.6894986345811
224,23320.7089844,192.85412729315252,23588.182031199998,780.1690386543653
225,23317.7773438,193.01276256054328,23586.767187600002,780.0427192321417
226,23315.3109376,192.68820929252743,23585.5621094,780.6013704712863
227,23312.74375,192.28865167940367,23584.571875200003,781.1209765578833
228,23310.1578124,192.2459008597416,23583.752343800003,781.2886601061294
229,23307.358203,192.15448468960298,23582.338672,781.4000998017548
230,23304.884765799998,192.19478694370179,23581.1492188,781.7664043306759
231,23302.065625,192.01541249260558,23579.910547,782.3656818869639
232,23299.301953,192.03267367909427,23579.0601562,782.0410718514444
233,23297.1871094,192.14304631452757,23578.3472656,781.7917779463086
234,23294.7507812,192.00687875606303,23577.3078126,782.4405450198389
235,23292.767968599997,191.98277747563526,23576.289452999998,782.9203692953611
236,23289.9812496,192.00093683478786,23574.8554688,782.910135504568
237,23287.8679686,192.2491787136139,23574.0691408,782.558358904787
238,23285.549999799998,191.93805744360648,23572.9449218,783.1824515768936
239,23283.285546799998,191.93874415125475,23572.2503908,783.3107701647257
240,23280.8929688,191.76737133567923,23571.2558594,783.5415502249684
241,23278.216797,191.89525200070648,23569.855078,783.4519633242744
242,23275.655468599998,191.797504918524,23568.944140800002,783.8618367181871
243,23273.6199218,192.0076670058634,23568.4277344,783.7703206152948
244,23271.6476564,191.98328685303414,23568.019921799998,783.868584521411
245,23269.554297000002,191.9006468565152,23567.0683594,784.0669723468158
246,23267.294922,192.0496282077813,23566.0867186,784.3762421177403
247,23265.5003906,191.77957977240462,23565.442968800002,785.1061632781019
248,23263.4992188,191.8858383786991,23564.516015399997,785.4524774105347
249,23261.409375,192.09647085347828,23563.753125,785.4700253651203
250,23259.8210936,192.23132882552787,23563.2339842,785.1998064939598
251,23258.0433596,192.5739415578925,23562.5996096,785.0079797542551
252,23255.928515800002,192.70151308985487,23562.2011718,785.0470646136702
253,23254.2511718,192.8668511269262,23561.7308594,784.8544055588017
254,23252.2363282,193.08052594813788,23561.0179686,784.6854486917349
255,23250.220312600002,192.87657616513147,23560.125,784.9413171376824
256,23248.1542972,192.96367909828584,23559.4410154,785.0007376006167
257,23246.4242188,192.76208852545082,23558.954297,785.4073125721674
258,23244.8734376,192.84669450759253,23558.5027344,785.3185466565651
259,23243.062500199998,192.9095797474632,23557.735156400002,785.8215297864036
260,23241.166406199998,193.15868192894033,23557.2375002,785.4679100378095
261,23239.666797,193.0991443526663,23556.9570314,785.8871305789237
262,23237.877734600002,192.87249564366252,23556.316796799998,785.6921631063713
263,23236.2390626,192.48745264777773,23555.4152344,786.1695056278588
264,23234.6753904,192.4277314345707,23554.9304688,786.008136994864
265,23233.0402344,192.3764105140712,23554.1210936,786.1214569853066
266,23231.6105468,192.32331657549798,23553.7476562,785.7280015452659
267,23230.121484199997,192.34907068032427,23553.4632814,785.624811444004
268,23228.5054686,192.54493878415462,23552.791406199998,785.4877207222561
269,23226.876172,192.19574771885652,23552.0242188,785.857958128661
270,23225.4765626,192.34702002180464,23551.6351564,785.7969185755127
271,23223.764062399998,192.64405966030566,23551.196875,785.4478833589989
272,23222.525,192.5684240427908,23551.0507812,785.5670673619197
273,23221.400781199998,192.6242088139132,23551.070702999998,785.398079135947
274,23219.9996094,192.48858432872652,23550.6886718,785.6294531129529
275,23218.6847656,192.59586345824508,23550.2117188,785.9365411928711
276,23217.070312199998,192.64651823940375,23549.5789062,786.068004511149
277,23215.721875,192.85437557106567,23549.067968800002,785.9474251714605
278,23214.2070314,192.78631253333575,23548.3066408,786.2445901195953
279,23212.9230468,192.74670856152935,23548.156641,786.5197049496533
280,23211.7050782,192.6883295215152,23547.9226562,786.5802596187392
281,23210.174219,192.80945959855123,23547.352734199998,786.5754223465518
282,23208.901953200002,192.49213930913444,23547.1156252,787.126053911252
283,23207.848046799998,192.54319335813284,23547.0445312,786.9369073582122
284,23206.1351564,192.4736622740133,23546.223827799997,787.4206254512458
285,23204.96875,192.5729546482786,23546.086327999998,787.449837983509
286,23203.7097658,192.72068747306136,23545.754297,787.2413450445697
287,23202.454687600002,192.69368528268066,23545.3339846,787.3022796156207
288,23200.8878904,192.60878560557276,23544.680859199998,787.5435759313996
289,23199.4785158,192.67070090345135,23544.1617186,787.4916211642399
290,23198.159375,192.76218845394075,23543.7050782,787.5308998038176
291,23196.7207032,192.69079026974094,23543.126172,787.7045996947501
292,23195.4757814,192.47804019438735,23542.7847656,787.9346994325615
293,23193.910156,192.49511279568665,23542.337109199998,788.2477826221842
294,23192.804297000002,192.2609194250792,23542.098828000002,788.4683841186925
295,23191.6453124,192.2916405274376,23541.9050782,788.6198962666413
296,23190.3597658,192.0142804103031,23541.6,789.1867183119404
297,23189.1128906,191.80864791839332,23541.3386718,789.1656225676762
298,23187.827344,191.7612351375987,23540.953125,789.2639118375974
299,23186.559765399998,191.75967230703816,23540.4187498,789.6549989239202
