,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
70,23650.4699218,194.6123351573889,23846.3832032,739.1574593042754
71,23631.7089844,194.74173915278686,23830.457422,740.757652843737
72,23613.5753908,195.09506529657924,23815.058203,742.1328367438011
73,23595.9347656,195.425867230948,23800.4339844,743.077909583808
74,23579.0285154,195.7615074249735,23786.5714844,744.1101402822443
75,23562.6179688,196.07944519995394,23773.1859378,745.0966816680021
76,23546.664452999998,196.00169131788965,23760.1792966,746.5831112504906
77,23531.3542968,196.43289366806542,23747.978125,747.6186677141657
78,23516.3886718,196.7374753832451,23736.052343800002,748.5712266986171
79,23501.8695314,196.79206990936112,23724.7175784,749.8072818043845
80,23487.9140624,196.944776054344,23713.9464844,750.8810864239172
81,23474.276953400004,196.98083380614446,23703.1671874,752.1246258863079
82,23460.789452999998,197.11311157125468,23692.6359376,753.3821290944219
83,23447.8417968,197.3747922982993,23682.6875002,754.5395471705443
84,23435.086719,197.50965260190452,23672.9710938,755.7122723956138
85,23422.697656199998,197.59672793772444,23663.5710938,756.862709230435
86,23410.7734376,197.86829976579128,23654.6484376,757.6439266669223
87,23398.9757814,198.0266195919667,23645.9414064,758.5987958653404
88,23387.5878906,198.3653308401663,23637.613672,759.458109823978
89,23376.7101562,198.62055742848247,23629.744922,760.4918854216423
90,23365.9406252,198.82771147427218,23621.930859199998,761.533999248363
91,23355.5476562,199.0629676146784,23614.511328,762.4655572673355
92,23345.3453124,199.40799268873698,23607.3582032,763.3023819560203
93,23335.392187600002,199.65833493871685,23600.835547000002,763.8794140900634
94,23325.666796800004,199.92574032357433,23594.380078,764.8320956424063
95,23316.2414064,200.0942761814462,23587.979297,765.8594577107075
96,23306.885156199998,200.16937379371038,23582.0140626,766.7578852407454
97,23297.928515400003,200.32964388816163,23576.088281199998,767.4231180293584
98,23289.0484372,200.50096538377457,23570.396484599998,768.0540548402038
99,23280.3015626,200.65075528886166,23564.9593752,768.6504422899048
100,23271.7757814,200.81956273751453,23559.5695312,769.512983127631
101,23263.460547000002,200.9671236740908,23554.242578,770.185122786873
102,23255.378515800003,201.09023879832455,23549.291406199998,770.9763582433172
103,23247.4101566,201.26746385343444,23544.569922000002,771.6034783892428
104,23239.7734376,201.52413303888818,23539.9460936,772.0376157327087
105,23232.3835938,201.6840619573481,23535.5847656,772.7079302252052
106,23224.982812399998,201.9649441484469,23531.4285154,773.5398723494184
107,23217.7078126,202.15815716218603,23527.196875200003,774.0572441829861
108,23210.8140624,202.28502550159277,23523.325390399998,774.8860820072214
109,23203.916796600002,202.43272440675278,23519.3664062,775.5190755968621
110,23197.1828124,202.45074956811317,23515.598046799998,776.2845722072768
111,23190.4566406,202.6071407138032,23512.0425782,776.7179954580715
112,23183.9460938,202.712653663952,23508.565234600002,777.2375007190931
113,23177.3171874,202.9813913803058,23505.2734376,777.8463056302843
114,23170.84375,202.98650403548837,23502.0359374,778.2495569321412
115,23164.6613282,202.94577289831014,23498.842187399998,778.8218425970618
116,23158.4511718,203.023783159183,23495.821484199998,779.5573040893685
117,23152.2078126,203.02103979912323,23492.9054688,780.212090429709
118,23146.1386718,203.1228556752088,23490.2015626,780.7579463740275
119,23140.4367188,203.20276555202642,23487.579297,781.2600816738317
120,23134.733984600003,203.214237250978,23484.9843748,781.5635539149886
121,23128.994531199998,203.46302850679947,23482.5777344,781.768406335191
122,23123.5074216,203.68078436774033,23480.085156399997,782.1697239888036
123,23117.8609374,203.92688325324247,23477.735156000002,782.7029710809772
124,23112.2132814,204.01735328436388,23475.5519532,782.7587338906665
125,23106.828125,204.0552162015135,23473.4210938,783.2869083858712
126,23101.637500200002,204.17039743671435,23471.280859600003,783.7262296869452
127,23096.4085938,204.2781143638562,23469.2382812,783.9825778218786
128,23091.1386718,204.34933779132797,23467.1722656,784.5248553179599
129,23086.0453126,204.4879299324594,23465.1523438,784.8916811159555
130,23081.0902344,204.4984798961801,23463.3078124,785.2133028837479
131,23076.3054688,204.51806592272501,23461.5144532,785.4192675473915
132,23071.2117188,204.43646575092527,23459.8007812,785.7309046804112
133,23066.483593599998,204.44575255896342,23458.065625,786.3018218004087
134,23061.8390626,204.42715217178375,23456.677344000003,786.6182068064549
135,23057.3015626,204.4483989865784,23454.9960938,786.9981703089118
136,23052.5160156,204.6259187479126,23453.651953,787.410643047396
137,23047.7671874,204.77649939283393,23452.3578126,787.7295001804346
138,23043.275,204.68410864706132,23451.171875,788.0494758424738
139,23038.9035156,204.58648474138008,23450.004296799998,788.1681099768206
140,23034.5890624,204.58055634100768,23448.7054688,788.3858598869388
141,23030.1324218,204.68981362926627,23447.3558594,788.8089113453036
142,23025.9617186,204.7457326241403,23446.0640624,789.0962981616193
143,23021.8246094,204.71217884803937,23445.0085938,789.0896341366521
144,23017.723046799998,204.6992129675465,23443.8750002,789.4905388121099
145,23013.5546874,204.759790829246,23442.789452999998,789.9786068574416
146,23009.386719000002,204.89154273277353,23441.8269532,790.2754732970855
147,23005.345312600002,204.86064560515757,23440.9320314,790.2804384431744
148,23001.3359376,204.94304818257336,23439.9664062,790.5880200511416
149,22997.2835938,204.8848531921945,23438.9253906,791.1849926469592
150,22993.404296599998,204.82572855770533,23438.1132814,791.359490659163
151,22989.7589844,204.67922059125388,23437.1851562,791.4060366675042
152,22986.077734,204.5666909258031,23436.2679688,791.6672294472097
153,22982.2558596,204.6372008866093,23435.4460938,792.0204484375381
154,22978.480859199997,204.68044298290718,23434.6621094,792.2935502529463
155,22974.7238282,204.62107658654472,23433.7882812,792.3402884986799
156,22971.0835936,204.57142524827853,23432.876953,792.4268479818599
157,22967.3906248,204.52530020725933,23432.1875,792.8143365196604
158,22963.7261718,204.6663415797592,23431.6648438,793.1767879194941
159,22960.0046876,204.74079787869144,23431.0808594,793.6434009323293
160,22956.375781400002,204.73031362213655,23430.3933594,793.934924371955
161,22953.0,204.6465890550754,23429.657812600002,793.9974179173136
162,22949.6125,204.6303519331614,23428.9910156,794.0777604921533
163,22946.186328,204.6643614042118,23428.508984199998,794.0601179910218
164,22942.7628906,204.68851791428423,23427.892187600002,794.4316946565316
165,22939.419531400003,204.63665048217007,23427.2742186,794.3870822265668
166,22936.1074218,204.73692457155562,23426.683203,794.9079954105525
167,22932.7265626,204.56701026576596,23426.0910156,795.3296022539105
168,22929.4625,204.60190113784074,23425.570702999998,795.5261271300918
169,22926.224218800002,204.44468459169656,23425.0058596,796.0128920947958
170,22922.986328,204.3714002374628,23424.539452999998,796.336303932329
171,22919.693749799997,204.34234869816345,23424.0249998,796.6654816877377
172,22916.5742186,204.15422504557355,23423.480078200002,796.9152127496079
173,22913.3414062,204.08106301227718,23423.163672000002,797.1544512234175
174,22910.212108999996,204.10869760280988,23422.5722656,797.3685222628743
175,22906.978125,203.9934031344335,23421.975,797.8459238345795
176,22903.928124799997,203.8725865662748,23421.4890624,798.0002419748864
177,22901.0089844,203.73060301234776,23420.978906199998,798.4265871995419
178,22898.063671599997,203.77728453761395,23420.5722654,798.5646356243544
179,22895.1609374,203.56616122291868,23420.0242188,798.9345627330268
180,22892.1496094,203.47543759385738,23419.6996094,799.0300480807189
181,22889.134375,203.4089751130378,23419.1656248,799.1808014496398
182,22886.182422,203.29707720292595,23418.8136718,799.2684772645375
183,22883.427343800002,203.22744451786684,23418.3925782,799.3171406989801
184,22880.660546799998,203.2842122741122,23418.173047,799.5129245099246
185,22877.7644532,203.20150174396085,23417.8632812,799.7686254385037
186,22874.9910156,203.10702472221703,23417.514062399998,800.0185354322902
187,22872.2332032,203.03349954785108,23417.2347656,800.1628354070754
188,22869.5789062,202.84757982670112,23417.0300782,800.1657441585185
189,22866.9335936,202.73838014293463,23416.7093754,800.3896391412911
190,22864.2765624,202.70572813140456,23416.4203126,800.5527175500976
191,22861.421875,202.58320340289924,23416.111719,800.8802222436233
192,22858.620703,202.46036110772386,23415.7800782,801.2790902315261
193,22856.038672000002,202.4475552744539,23415.3808594,801.8019516645196
194,22853.3726562,202.5104344280764,23415.1234376,801.7456252644891
195,22850.8195312,202.38881720049204,23414.823828200002,801.8059825935201
196,22848.1722658,202.3111256036655,23414.475,801.861580530082
197,22845.4648438,202.10379484667442,23414.1945312,801.8800403448187
198,22842.8710936,202.0817791027829,23413.911328,801.9379958300525
199,22840.4132812,202.06575397333293,23413.7609372,801.8291002358349
200,22837.9406252,201.97228357513916,23413.376172,802.1823525427973
201,22835.2789062,201.9096589304039,23413.232031400003,802.226531524599
202,22832.7503906,201.83870239553585,23413.0710936,802.199370069333
203,22830.2027346,201.7536575817623,23412.9640624,802.2816338084399
204,22827.6304686,201.73490785943946,23412.7226564,802.479108349496
205,22825.1175782,201.62057742107822,23412.661718800002,802.7048973255787
206,22822.574609199997,201.66639546925714,23412.735547,802.6851598169403
207,22820.167578,201.63181883415638,23412.7191408,802.7538525796012
208,22817.7578126,201.68093650349212,23412.401562599996,802.9018054595721
209,22815.369531199998,201.54698609898637,23412.358593599998,802.6790501207913
210,22812.9839842,201.60465015477845,23412.486328,802.6341694424262
211,22810.708203399998,201.4818546967035,23412.396875,802.413348373517
212,22808.3230468,201.4500610177404,23412.417578,802.477743026596
213,22806.0597656,201.2668926505268,23412.173437600002,802.5547577503004
214,22803.5117186,201.33690915625877,23412.075,802.4971900645445
215,22801.0621092,201.30308032517337,23411.8785156,802.5143958704591
216,22798.6941406,201.24447596711272,23411.761328200002,802.7864421594232
217,22796.4515626,201.16389079635485,23411.567968800002,802.9253877190316
218,22794.111718599997,201.01374973162393,23411.491406,803.0131468086091
219,22791.907812600002,201.035770143816,23411.3320312,802.9508868582703
220,22789.6867188,201.04524100706274,23411.2597658,803.2720508839656
221,22787.560937399998,200.8912884736281,23410.9679688,803.446463229031
222,22785.2652344,200.70947255051513,23410.7378904,803.4919583399966
223,22782.9539062,200.63701053755557,23410.4578126,803.4039360759404
224,22780.670312399998,200.66469298664916,23410.4253906,803.3537552945934
225,22778.4003906,200.63293182339427,23410.075781400003,803.6200292580415
226,22776.160546599996,200.49630739969317,23410.0695314,803.7471741510678
227,22774.0023436,200.47146723827709,23410.032421599997,803.5516158237763
228,22771.8515626,200.41844683460866,23409.913672,803.7876714911869
229,22769.6652344,200.49020798528014,23409.911328,803.5641753598583
230,22767.4070312,200.4294876920897,23409.982421599998,803.6503191288732
231,22765.2972656,200.45629200646283,23410.0109376,803.673902424737
232,22763.1191406,200.47381540240426,23409.9164064,803.7972988635106
233,22760.933203200002,200.3843354914621,23409.9023438,804.035014464385
234,22758.7289064,200.10777411694144,23409.8933594,803.9924815480143
235,22756.725390800002,200.1509328534439,23409.8410156,803.8978043728464
236,22754.6640626,200.07966145538893,23409.8074216,803.9916615639919
237,22752.6097658,200.0006451927299,23409.8191406,804.1020807707488
238,22750.5347656,199.90974340732762,23409.6023436,804.2160840105824
239,22748.3820312,199.80367999859897,23409.5390626,804.2157488683101
240,22746.3355466,199.6760576176418,23409.4597656,804.2150106810689
241,22744.3078124,199.66787224691936,23409.380468800002,804.3954152142161
242,22742.3628906,199.57570868820414,23409.2683592,804.5359459396018
243,22740.345312600002,199.58216138981194,23409.0554686,804.7195383286027
244,22738.2714844,199.53708318174031,23409.0195314,804.6824111741163
245,22736.2625,199.46843116422886,23408.9078124,804.805791715929
246,22734.203906400002,199.43520009510797,23408.8210936,804.8791352954321
247,22732.1132814,199.42791855169074,23408.6644532,804.8373669200271
248,22730.1027344,199.41990708963976,23408.6386718,804.8072248497158
249,22728.158593599997,199.38586031138348,23408.5617188,805.1140433508674
250,22726.0574218,199.38182596718502,23408.5734376,805.1700101252801
251,22724.121484199997,199.446964814101,23408.5953124,805.1659679007239
252,22721.9929688,199.25818592045636,23408.609375,805.2658594214968
253,22719.964453200002,199.26019181358333,23408.6015626,805.3405817784154
254,22717.988671799998,199.2387837850009,23408.5542968,805.4668687244475
255,22716.036328,199.2044936982836,23408.589453,805.2589872924426
256,22714.1082032,199.0402252381829,23408.540625200003,805.2531192491537
257,22712.1750002,198.99254025713088,23408.3351564,805.4054555859075
258,22710.2214844,198.96854000162108,23408.3066406,805.287238464613
259,22708.2085936,198.98568388210904,23408.2285156,805.4669857891295
260,22706.2296874,198.82812594142274,23408.3746094,805.5242827388953
261,22704.3085936,198.8138198108699,23408.3933594,805.5004870394158
262,22702.4710938,198.89572776033611,23408.416405999997,805.4145928036814
263,22700.614453,198.82901872454008,23408.5144532,805.4243252841193
264,22698.7578126,198.76146843977165,23408.350390800002,805.5023192948692
265,22696.942968800002,198.71972467766875,23408.2406248,805.2474153267871
266,22695.115624799997,198.60598539066956,23408.3609374,805.2780726154988
267,22693.2460938,198.58440023327591,23408.2339842,805.4481822496788
268,22691.3765622,198.58080156575684,23408.1894534,805.4848505018175
269,22689.5789062,198.6169018653494,23408.228906199998,805.5040599392161
270,22687.842578,198.52598131161085,23408.236718599997,805.5671102940815
271,22686.0613282,198.5396312456666,23408.1656248,805.3762865337709
272,22684.329687600002,198.48058792644466,23407.901171600002,805.4754800579309
273,22682.532422,198.45192041668943,23407.6621094,805.6595978361474
274,22680.6011718,198.44152509127684,23407.4929688,805.7105163500145
275,22678.8296874,198.50221585243827,23407.6117188,805.7715543362273
276,22677.0078124,198.33662688206635,23407.610937600002,805.7666302941109
277,22675.2691406,198.41411655014872,23407.6238282,805.9097565609082
278,22673.439453400002,198.33239973668879,23407.6855468,805.7889007135001
279,22671.6300782,198.26159326740157,23407.769922,805.9746087012958
280,22669.8687498,198.2757177146307,23407.7734374,805.9476786083761
281,22668.032812600002,198.23006313247834,23407.706640800003,805.9783615561291
282,22666.239453,198.15247499020595,23407.7453126,805.9827726205284
283,22664.469531000002,198.1471173559925,23407.880468800002,805.7319118314913
284,22662.760547,198.1372612671068,23407.669531,805.8903170387074
285,22661.0648436,198.07601864497457,23407.703125,805.9328190703044
286,22659.3777344,198.12071800632413,23407.5925782,805.6672091658205
287,22657.7078126,198.05802674766824,23407.584375,805.7762143780858
288,22655.9625,197.99742001340425,23407.513672,805.5164119366166
289,22654.144921799998,197.91131438616242,23407.428125,805.6422475802292
290,22652.5339844,197.99437118718893,23407.3777344,805.5096564828099
291,22650.7308594,197.98619150209925,23407.2441406,805.5907939453266
292,22649.052343800002,197.96598952528734,23407.1972656,805.7753517432416
293,22647.3261718,198.02480075565902,23407.2,805.6549373613233
294,22645.668750200002,197.9423258235712,23407.1492188,805.5765242485804
295,22643.939062600002,197.9163858084591,23407.236718599997,805.5102841622685
296,22642.2445314,197.87388100981838,23407.360156400002,805.3158618294057
297,22640.5437502,197.89017768629634,23407.4214844,805.2998691535062
298,22638.908203,197.82839403279817,23407.275781199998,805.4458306751549
299,22637.2078126,197.8136522063937,23407.103125,805.6288222379962
