,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
38,23621.327734600003,190.4218749897121,23875.3847656,731.2577351952983
39,23545.511328200002,191.92450115799036,23813.5000002,736.8517263663771
40,23483.713281199998,191.36919759478388,23764.7496094,744.3110590599764
41,23432.594922,191.8889890714132,23726.217187399998,748.9844079373129
42,23389.901171999998,190.90950784671676,23694.2128906,755.6469634035907
43,23354.0746096,191.89373759162484,23668.864843800002,759.1711623799083
44,23324.0351562,192.4122440320215,23648.792578200002,762.7649215769075
45,23297.8386718,191.22804606506784,23632.44375,765.5099877161578
46,23275.7835938,190.74946217427572,23619.6175782,767.9632469186197
47,23258.0941408,191.4374860758822,23608.9058594,769.9143446869898
48,23242.3222656,192.66898390934097,23600.5300782,771.0074394910683
49,23227.7296876,191.51571140839263,23593.5597656,774.0568647365317
50,23214.6558594,191.62111208307508,23588.0792968,775.3868055923488
51,23203.768749799998,192.08572977853788,23583.3234374,777.0540858051677
52,23193.4625,192.68911600784875,23579.461718600003,778.4687415342349
53,23183.8855468,192.69475589047414,23576.1921874,779.950559773023
54,23175.6015628,192.12233589152555,23573.219922,781.2239729166947
55,23167.326562399998,191.98903235346845,23570.3976562,782.7106103976108
56,23159.8277344,192.163966784696,23568.478905999997,782.7183908548891
57,23152.869531199998,191.41511784504866,23566.419922,783.8408677980442
58,23145.785546799998,191.1663323712586,23564.763281400003,784.5590070466409
59,23139.5851562,190.58804135293929,23563.4308594,785.1762557231774
60,23133.7773438,190.95382235547174,23562.526953200002,785.3105088868563
61,23128.576562399998,190.72589946214055,23561.480078200002,785.7650473712097
62,23123.5679686,189.95945270719773,23560.5457032,786.6235775511794
63,23118.305859199998,189.39346121846478,23559.66875,787.0278163852447
64,23112.0734376,188.48065776232536,23558.5546876,787.321010316069
65,23106.8296874,188.3124285456653,23557.6273438,787.5854510517315
66,23100.7089842,188.59078121719378,23556.7964844,788.2376728059523
67,23095.9503906,189.60839094950202,23556.4777344,788.5538422920579
68,23091.6242188,189.74028832292103,23555.7156248,788.7912256384388
69,23087.102734199998,189.58014658700904,23555.4089842,789.4718251007183
70,23082.9148438,189.50244324370394,23554.8890628,790.0345258691611
71,23079.1312502,189.04636307658578,23554.7914064,790.285010267447
72,23074.833593800002,188.36496094879354,23554.426953,790.5004771650273
73,23070.6621094,188.32300239282955,23553.725,790.4083861795333
74,23066.8398438,187.73065554780615,23553.464453,790.8091997469429
75,23062.058593600002,187.1518969656034,23553.229297,790.9145134089831
76,23058.412499799997,187.2779135357758,23552.916406199998,790.5918709486402
77,23054.6023438,187.25450722199196,23552.7484376,790.4759285844541
78,23049.9441406,187.29929654521493,23552.5339844,790.3914490946504
79,23046.7304688,187.81668580626948,23552.3976562,790.439673707188
80,23042.5144532,187.36025543438373,23552.2609376,790.177549170758
81,23039.1214844,187.19632314305693,23552.0027344,790.3646754153966
82,23035.463672,187.77068164093717,23551.9414064,790.3914277546864
83,23032.0546874,187.48607740587516,23551.558203200002,791.0229889699017
84,23028.0132812,186.9846031253407,23551.2570312,790.9593910429032
85,23024.1355468,186.38290063379154,23550.840625200002,791.4861010137085
86,23021.1226562,186.0332687883851,23550.642187600002,792.0692662178079
87,23018.073047,186.10041433457113,23550.4328126,792.2631120572628
88,23014.613672,186.0036030674869,23550.1296874,792.595547898905
89,23011.126562600002,185.7411203295896,23549.8300782,793.2594130432419
90,23008.4074218,185.74450685487002,23549.8261718,793.0428875932615
91,23004.8671874,186.30489998570312,23549.751562600002,793.0998900770034
92,23001.671093599998,187.2672752628764,23549.423828,793.1798176938677
93,22998.539844,186.5463411416533,23549.0386718,792.9594231983573
94,22995.6003904,186.57352452643224,23549.141015399997,792.8045189916838
95,22992.153515399998,186.4923072176946,23549.4281252,793.1663578258846
96,22988.9203126,185.99370136444463,23549.2980468,793.5986505967446
97,22985.1746092,185.97129647300156,23549.2449216,793.636694646402
98,22982.9753906,184.85818606758215,23549.5453126,793.451839649105
99,22980.4253906,185.4385461048891,23549.3710936,793.3537646177831
100,22977.1777346,185.02441285431647,23549.3972656,793.5105835129211
101,22974.587109199998,184.53645153033028,23549.2496094,793.7157890020651
102,22971.721875,184.599117866231,23549.091797,794.0468311463845
103,22968.816015800003,184.41884950384167,23548.940625,794.2726856485709
104,22965.7695312,184.52577436170083,23548.7433594,794.1433323654743
105,22963.05625,184.2838654338339,23548.495703,794.4238354284377
106,22960.266797,184.2572236510586,23548.3941406,794.3918994849208
107,22957.1378908,184.29838212499564,23548.2863284,794.4807333881055
108,22954.5421874,183.755511640155,23548.339453,794.3704169700462
109,22952.2031252,183.8010683990618,23548.4652344,794.3079293776375
110,22949.8390626,183.86306237643296,23548.130468800002,794.5555869765058
111,22946.970312600002,183.39835208011692,23548.2878908,794.6376512374468
112,22944.1402344,183.0358602811052,23548.2058592,794.1470666606294
113,22940.827734600003,182.7946660700713,23548.5996096,793.9922262059541
114,22939.0785156,182.20654458075848,23548.526953,793.9749571417486
115,22935.9496094,182.29161141327597,23548.606250200002,793.8742952314763
116,22933.0718748,181.60465541338752,23548.261328,794.1781747388903
117,22930.290625200003,180.76834230801626,23548.2003906,794.5318969938862
118,22927.935156400003,180.93468990728553,23548.042578200002,794.8516080077341
119,22924.907812600002,181.0317065439854,23547.9566406,795.0661009602353
120,22922.609375,180.94248746753635,23547.8921878,795.3119241478865
121,22920.3742188,180.8657670728678,23548.021875,795.4225149396814
122,22917.6515624,180.15686692369758,23547.985546599997,795.3002781095842
123,22914.9156248,179.22888595853442,23547.7660156,795.61401522537
124,22912.03125,178.76571565286972,23547.854296600002,795.662287573417
125,22909.453125,178.30216649676015,23547.9652344,795.8113258397619
126,22906.732422,178.36700895976975,23547.607422,795.7991255917717
127,22903.954297,178.50582013887697,23547.6,795.8930802497782
128,22901.6316404,178.65193168025772,23547.4984376,795.7430810642745
129,22899.043749800003,179.27098471761903,23547.3386718,795.809434975426
