,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
173,23367.735156400002,192.0183727847666,23524.1320312,793.2454646209233
174,23357.7894532,196.2748027609711,23513.715625200002,788.0796866314759
175,23356.569922200004,196.16806388805173,23512.072656199998,788.914794644195
176,23355.1671876,196.7823257203235,23511.0132816,788.7838951113927
177,23353.3625,197.28155352117142,23510.0027344,789.2608367894369
178,23351.9621094,197.95136783412417,23510.1214844,789.1197577907391
179,23350.823828200002,198.8640888960937,23509.175,788.373983149551
180,23350.5964844,199.078197945873,23509.454687600002,786.988931522463
181,23350.5976564,198.2296146393771,23509.133202999998,788.9077398953864
182,23349.753125,198.9836209817604,23509.091015399998,787.9887824487458
183,23349.6132812,199.94760230641793,23508.7253906,787.8640215428732
184,23349.364843800002,200.09322240735514,23508.6140626,787.7388847950734
185,23347.5085936,199.35135360002272,23509.2382812,786.5140475613658
186,23342.6632812,191.29331524446417,23500.9660156,800.4182689770346
187,23338.6308594,193.9686062629428,23498.094922,798.797370377168
188,23337.6746094,194.04240358091974,23498.2847656,799.6631390302574
189,23336.5277346,193.578779763889,23497.686719,800.9211820515161
190,23334.0871094,193.71750671440154,23495.310547,800.5936223788224
191,23334.6539062,194.27966178094297,23496.369921600002,800.2756932485928
192,23334.111718599997,193.8358610241597,23495.7339844,801.2301062167958
193,23333.2910156,194.36815363669544,23494.992577999998,800.4968809595885
194,23332.8875,194.91629441129487,23495.444922200004,800.0520157505614
195,23331.9347658,194.38515880474105,23494.4402344,800.5828737335476
196,23332.0984372,195.39907603435364,23494.3902342,798.9235959594042
197,23330.6101562,193.0911932608688,23494.6015624,799.273965013539
198,23323.6503908,197.15983589464753,23487.00625,790.4444778417159
199,23324.0910158,196.824243557378,23487.5898436,790.9874301043629
200,23324.3675782,196.52116142208706,23487.401953200002,791.2742607438524
201,23323.4941406,196.49111898860468,23487.222265800003,790.4411056118091
202,23322.5101564,196.74363380451996,23486.315624799998,790.4040735988376
203,23323.176171799998,196.32012832604417,23486.450390399998,790.1692404773371
204,23323.057031199998,195.6786896968869,23486.089453200002,791.0330995429614
205,23323.006640800002,196.08194686866864,23486.1687498,790.5518670961071
206,23322.1152344,195.8372578301668,23485.316797,791.163153545773
207,23322.4761718,195.81974183167736,23485.9,791.1316947762987
208,23320.0757812,196.93871685191868,23483.7207032,789.5412183234411
209,23319.996875,198.31365283335052,23484.2628906,787.3547796934903
210,23319.530078,198.5254867521129,23484.7234376,786.9791377834678
211,23320.2753908,199.15453963503734,23485.3992188,785.8373349442297
212,23319.499218599998,198.36819398714155,23483.7632812,785.5790061531197
213,23316.978515400002,193.59889468967728,23479.638672200002,794.2249194588422
214,23316.676171799998,193.3763516403716,23479.7605468,794.571998740878
215,23315.759375,193.19055522010615,23478.9808596,794.8641002406725
216,23314.6984374,193.01658340802967,23478.0023438,795.8030594795783
217,23314.892578,193.09527711382964,23478.0003906,795.8292595540007
218,23314.9640624,192.91908991299246,23478.232812399998,796.0667406653145
219,23313.8496094,193.3551818903701,23479.026953200002,797.6614379616285
220,23311.784765800003,193.85895999212676,23477.8566408,796.6384673400069
221,23311.5601562,194.33209781580908,23477.6535156,795.800445218586
222,23306.0144532,194.6742850760847,23473.7812498,796.396518020345
223,23305.5828126,194.95707547432175,23474.5308592,794.0084658325644
224,23300.934765399998,194.6594871750343,23472.4816406,793.7507267578935
225,23300.646875,194.4099783447901,23472.116797000002,793.940119170594
226,23298.8148438,194.91040145136668,23470.1128908,793.1512372162265
227,23298.2617188,194.76710107617626,23471.149218600003,793.7089348863608
228,23297.905468599998,194.5499130218888,23471.0046874,794.4628837783296
229,23297.36875,194.85558250360344,23470.8128906,794.2544244832621
230,23296.63125,194.91562399658812,23470.015625,794.6303681063049
231,23296.0820314,194.5058132566463,23467.9054688,797.732151076705
232,23296.601952999998,194.00114829208144,23468.050390800003,798.4386007374916
233,23296.7753906,194.12043628197117,23468.302343800002,798.0470663469214
234,23296.1097656,193.5321139972241,23468.2027342,797.950755071675
235,23295.565625,193.3841277224188,23467.842187399998,798.3071736820406
236,23294.2128906,192.41402670901326,23466.529297200002,799.3245798042456
237,23293.7140626,192.91656142003077,23467.588281199998,798.4402216937095
238,23293.9882812,193.0468338023462,23468.184765399998,798.2998554562572
239,23290.154297,195.75282351224874,23461.674999799998,792.4038772009119
240,23290.0749998,195.5895647265139,23461.6765622,792.6363835215466
241,23285.535547,196.62596818077594,23459.3929688,792.7242411652646
242,23285.1601562,196.21019862351858,23458.8277344,793.4332812642733
243,23284.0972654,195.70904054280123,23458.1914062,793.2115514308394
244,23279.890625,196.07850845068913,23456.3753906,792.9460325031598
245,23279.8914062,195.979829324835,23456.3988282,793.0480029804103
246,23279.7285156,196.78112853380054,23456.9246094,792.0842868823274
247,23279.7800782,196.51376701899846,23457.778125200002,790.983966646847
248,23273.7453124,198.99977210575958,23455.8464842,789.9035090094925
249,23273.463281,198.4165959425317,23455.4671876,791.0728591435383
250,23272.6070312,199.05383491090876,23455.1574218,791.0115473965421
251,23272.448828,198.84092756206718,23455.0265624,791.3651841575186
252,23271.818749799997,198.24948584415228,23456.197656199998,793.0025152341062
253,23271.9246094,198.5288298059176,23456.3874998,792.5671120024426
254,23272.2710934,199.0012271932357,23456.633984199998,791.5460800997823
255,23272.6480468,198.97538967013705,23456.6074218,792.6635810896206
256,23272.8917968,198.8203037653158,23456.6089844,792.6779651429954
257,23271.494531199998,198.09453924079062,23456.241797000002,792.8658060010617
258,23270.909375,198.4415885044618,23455.961327999998,792.6499997111349
259,23271.1109374,199.00133347493102,23457.486328,789.9524108580381
260,23270.8878908,198.96248032346494,23457.1191406,789.9841299045265
261,23271.240625,199.86601601295973,23457.968359600003,788.7668203614371
262,23271.125,200.07048629865716,23458.9,789.5696274768861
263,23271.7812502,199.39780988490503,23459.7332032,790.9830227025569
264,23265.8277342,204.668576975784,23456.692578,789.2938161284629
265,23265.6242188,205.4038784223237,23456.576171599998,789.053354083316
266,23264.3925782,205.8379318600766,23455.6910156,788.9507083124214
267,23265.039062800002,205.52124114379313,23456.928125,789.9499787431766
268,23265.1183594,205.08263796463075,23457.1316406,790.5925693859074
269,23266.0421874,206.90785302946986,23457.8562498,789.6686997739538
270,23266.3210936,206.5549626782493,23458.180077999998,789.7946664622917
271,23265.4304688,206.20886861726243,23454.777734199997,794.9120310432653
272,23265.2382812,207.41048896951585,23455.409765800003,793.5610905219718
273,23264.7746094,207.83849002522297,23455.1,793.225113003715
274,23264.346875,207.46851181584282,23454.768750199997,793.8996096568907
275,23264.1925782,207.8408321872456,23454.6277342,793.821790263554
276,23259.864452799997,199.7841731702246,23447.5867188,806.2117655572508
277,23259.9253906,199.71907889419387,23447.6273438,806.3995001191422
278,23259.992187800002,199.3753950272657,23447.4835938,807.1033971967653
279,23258.7558594,198.93711202596563,23446.3835938,807.6920316145982
280,23258.0031252,199.01555094353432,23446.3097658,807.6867135965779
281,23258.0546874,198.65600176200383,23446.21875,807.9180489004399
282,23258.2777344,198.32014393090824,23446.2308596,808.2294136904511
283,23258.0003906,198.97566744468503,23446.1378908,807.6032293532845
284,23258.296875,198.67787892584047,23446.5238282,807.8467053961764
285,23257.9714844,198.73526698080724,23446.912499799997,807.6060466014046
286,23257.5820312,199.55083204011518,23447.709375,805.2777601376341
287,23256.489453,198.7197222278979,23446.201172,807.056181897021
288,23256.2480468,198.72460483965511,23446.239843800002,807.1961939190007
289,23257.024609199998,198.20290514001385,23446.9808594,807.7122832565256
290,23257.4390622,197.91869583891184,23447.503125199997,807.6430106652283
291,23257.465234199997,198.58245695265842,23446.2042968,809.8147107852582
292,23257.167578200002,198.75405746158557,23445.9808596,809.5324610311601
293,23257.487500199997,198.57181746895827,23446.4015626,809.540362615344
294,23256.1824218,199.26191350952288,23445.3019532,809.005772268497
295,23256.0066406,199.31472120325873,23445.1804686,809.0016113284231
296,23255.651953,199.23455237145308,23444.7441406,809.1055953221423
297,23255.8980468,198.48928584234,23444.5238282,810.4842946774107
298,23256.273827999998,198.56138000827892,23444.974999799997,810.6987609610376
299,23255.5714846,198.82149450865398,23444.5484378,810.6855709736669
