,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
55,30475.864453,170.62144342143785,30469.465625,674.2134162223651
56,30470.9648436,170.6432300576107,30464.567577799997,674.2727296571159
57,30465.628125,170.66123447472182,30459.2347656,674.3519549799273
58,30459.8058594,170.68215732007553,30453.3554686,674.403032678161
59,30453.325,170.68238408712637,30446.8726562,674.4769635417288
60,30446.2128906,170.70162193926967,30439.7390626,674.5537085472977
61,30438.4074218,170.71254474828,30431.9109376,674.6414424182592
62,30429.7191406,170.76717393568094,30423.285546799998,674.7345230111317
63,30420.2449218,170.78058291962148,30413.8195314,674.8498431120407
64,30409.8851564,170.8171769102234,30403.4355468,674.9639589099259
65,30398.525780999997,170.84977815673474,30392.0039062,675.0796695691389
66,30385.9777344,170.8952673715354,30379.4968748,675.202644324634
67,30372.2839844,170.90146343449248,30365.767187799996,675.3588495707759
68,30357.2890624,170.9450800828565,30350.74375,675.5222267029108
69,30340.8566406,170.98517259145203,30334.291015799994,675.7006457561642
70,30322.821875200003,171.05106638984188,30316.2972658,675.8809792424028
71,30303.1980468,171.1008153946822,30296.6179688,676.0886037984578
72,30281.728906199998,171.14614350699077,30275.150781199998,676.2925477570167
73,30258.250781600003,171.1883877229775,30251.7128906,676.5593090275052
74,30232.817968800002,171.23705430405502,30226.1968748,676.8038336081435
75,30204.970703,171.30647743419772,30198.4214844,677.0703816480838
76,30174.786719000003,171.37841831627918,30168.2035156,677.3731077739234
77,30141.923828,171.43222248637306,30135.3632814,677.682219888001
78,30106.2945312,171.51536423823887,30099.7695314,678.0435950010448
79,30067.7414062,171.55288690412846,30061.229297,678.3838798278924
80,30025.955078,171.62332258052723,30019.5714844,678.7845512224928
81,29980.9441404,171.67240210758098,29974.5816406,679.188682319541
82,29932.310156600004,171.76387176196232,29926.039452999998,679.5753781606583
83,29880.003515800003,171.82775376663318,29873.8460938,680.0455829840054
84,29823.7582034,171.90785370548852,29817.7285156,680.5032543758347
85,29763.1714844,172.02139899923512,29757.366797000002,680.8790132615184
86,29698.6003906,172.21451893971346,29692.9746094,681.261196225916
87,29629.3093748,172.3613131987775,29623.8753908,681.6225309258188
88,29555.6941406,172.37531159747607,29550.473828,682.2309791320647
89,29477.0441408,172.52568297088092,29472.0570314,682.6131210654871
90,29393.5214844,172.5601774199036,29388.793359199997,683.1484968827739
91,29305.0648438,172.60509099016184,29300.6527344,683.733426912361
92,29211.7492188,172.2297499904211,29207.661327799997,684.6364641366491
